id,experience,modality,noise reduction,segmentation,normalization,filteringyn,segmentation_type,normalizationyn
147,Sternum Horizontal Resilient Stand,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Sternum Dorsal-Ventral Resilient Stand,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Right Hand Vertical Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Right Hand Horizontal Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Right Hand Dorsal-Ventral Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Hand Vertical Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Hand Horizontal Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Hand Dorsal-Ventral Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Carotid Vertical Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Carotid Horizontal Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Carotid Dorsal-Ventral Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Heart Vertical Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Heart Horizontal Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Heart Dorsal-Ventral Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Sternum Vertical Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Sternum Horizontal Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Sternum Dorsal-Ventral Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Right Hand Vertical Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Right Hand Horizontal Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Right Hand Dorsal-Ventral Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Hand Vertical Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Hand Horizontal Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Hand Dorsal-Ventral Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Carotid Vertical Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Carotid Horizontal Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Left Carotid Dorsal-Ventral Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
147,Heart Vertical Resilient Walk,SCG,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing  via interpolation with spline cubic curves at 750Hz",1-second windows centered on each detected heartbeat peak,"normalised, no further details",yes,window,yes
