Study ID,Experiment,Modality,Normalization,Segmentation,Noise removal
147,Sternum Dorsal-Ventral Post-Exercise,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Dorsal-Ventral Resilient Post-Exercise,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Dorsal-Ventral Resilient Sit,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Dorsal-Ventral Resilient Stand,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Dorsal-Ventral Resilient Walk,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Dorsal-Ventral Sit,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Dorsal-Ventral Stand,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Dorsal-Ventral Walk,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Horizontal Post-Exercise,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Horizontal Resilient Post-Exercise,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Horizontal Resilient Sit,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Horizontal Resilient Stand,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Horizontal Resilient Walk,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Horizontal Sit,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Horizontal Stand,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Horizontal Walk,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Vertical Post-Exercise,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Vertical Resilient Post-Exercise,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Vertical Resilient Sit,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Vertical Resilient Stand,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Vertical Resilient Walk,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise; removal of motion artifacts by averaging 5 consecutive data samples, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
147,Sternum Vertical Sit,SCG,"normalised, no further details",1-second windows centered on each detected heartbeat peak,"Savitzky-Golay filter for low frequency noise, sixth-order Butterworth lowpass filter for high-frequency noise, common average referencing (CAR), data smoothing via interpolation with spline cubic curves at 750Hz"
